arxiv_id,title,authors,src,url,pub_date,upd_date,doi,abstract
1901.05280,"Dependency or Span, End-to-End Uniform Semantic Role Labeling","['Zuchao Li', 'Shexia He', 'Hai Zhao', 'Yiqing Zhang', 'Zhuosheng Zhang', 'Xi Zhou', 'Xiang Zhou']",ARXIV,http://arxiv.org/pdf/1901.05280v1,2019-01-16T13:48:53Z,2019-01-16T13:48:53Z,['10.48550/arXiv.1901.05280'],"Semantic role labeling (SRL) aims to discover the predicateargument structure of a sentence. End-to-end SRL without syntactic input has received great attention. However, most of them focus on either span-based or dependency-based semantic representation form and only show specific model optimization respectively. Meanwhile, handling these two SRL tasks uniformly was less successful. This paper presents an end-to-end model for both dependency and span SRL with a unified argument representation to deal with two different types of argument annotations in a uniform fashion. Furthermore, we jointly predict all predicates and arguments, especially including long-term ignored predicate identification subtask. Our single model achieves new state-of-the-art results on both span (CoNLL 2005, 2012) and dependency (CoNLL 2008, 2009) SRL benchmarks."
1901.05281,Measurement of neutrino-oxygen neutral-current quasi-elastic cross section using atmospheric neutrinos at Super-Kamiokande,"['Super-Kamiokande Collaboration', ' :', 'L. Wan', 'K. Abe', 'C. Bronner', 'Y. Hayato', 'M. Ikeda', 'K. Iyogi', 'J. Kameda', 'Y. Kato', 'Y. Kishimoto', 'Ll. Marti', 'M. Miura', 'S. Moriyama', 'T. Mochizuki', 'M. Nakahata', 'Y. Nakajima', 'Y. Nakano', 'S. Nakayama', 'T. Okada', 'K. Okamoto', 'A. Orii', 'G. Pronost', 'H. Sekiya', 'M. Shiozawa', 'Y. Sonoda', 'A. Takeda', 'A. Takenaka', 'H. Tanaka', 'T. Yano', 'R. Akutsu', 'T. Kajita', 'Y. Nishimura', 'K. Okumura', 'R. Wang', 'J. Xia', 'L. Labarga', 'P. Fernandez', 'F. d. M. Blaszczyk', 'C. Kachulis', 'E. Kearns', 'J. L. Raaf', 'J. L. Stone', 'S. Sussman', 'S. Berkman', 'J. Bian', 'N. J. Griskevich', 'W. R. Kropp', 'S. Locke', 'S. Mine', 'P. Weatherly', 'M. B. Smy', 'H. W. Sobel', 'V. Takhistov', 'K. S. Ganezer', 'J. Hill', 'J. Y. Kim', 'I. T. Lim', 'R. G. Park', 'B. Bodur', 'K. Scholberg', 'C. W. Walter', 'M. Gonin', 'J. Imber', 'Th. A. Mueller', 'T. Ishizuka', 'T. Nakamura', 'J. S. Jang', 'K. Choi', 'J. G. Learned', 'S. Matsuno', 'R. P. Litchfield', 'Y. Uchida', 'M. O. Wascko', 'N. F. Calabria', 'M. G. Catanesi', 'R. A. Intonti', 'E. Radicioni', 'G. De Rosa', 'A. Ali', 'G. Collazuol', 'F. Iacob', 'L. Ludovici', 'S. Cao', 'M. Friend', 'T. Hasegawa', 'T. Ishida', 'T. Kobayashi', 'T. Nakadaira', 'K. Nakamura', 'Y. Oyama', 'K. Sakashita', 'T. Sekiguchi', 'T. Tsukamoto', 'KE. Abe', 'M. Hasegawa', 'Y. Isobe', 'H. Miyabe', 'T. Sugimoto', 'A. T. Suzuki', 'Y. Takeuchi', 'Y. Ashida', 'T. Hayashino', 'S. Hirota', 'M. Jiang', 'T. Kikawa', 'M. Mori', 'KE. Nakamura', 'T. Nakaya', 'R. A. Wendell', 'L. H. V. Anthony', 'N. McCauley', 'A. Pritchard', 'K. M. Tsui', 'Y. Fukuda', 'Y. Itow', 'M. Murrase', 'P. Mijakowski', 'K. Frankiewicz', 'C. K. Jung', 'X. Li', 'J. L. Palomino', 'G. Santucci', 'C. Vilela', 'M. J. Wilking', 'C. Yanagisawa', 'D. Fukuda', 'K. Hagiwara', 'H. Ishino', 'S. Ito', 'Y. Koshio', 'M. Sakuda', 'Y. Takahira', 'C. Xu', 'Y. Kuno', 'C. Simpson', 'D. Wark', 'F. Di Lodovico', 'B. Richards', 'S. Molina Sedgwick', 'R. Tacik', 'S. B. Kim', 'M. Thiesse', 'L. Thompson', 'H. Okazawa', 'Y. Choi', 'K. Nishijima', 'M. Koshiba', 'M. Yokoyama', 'A. Goldsack', 'K. Martens', 'M. Murdoch', 'B. Quilain', 'Y. Suzuki', 'M. R. Vagins', 'M. Kuze', 'Y. Okajima', 'T. Yoshida', 'M. Ishitsuka', 'J. F. Martin', 'C. M. Nantais', 'H. A. Tanaka', 'T. Towstego', 'M. Hartz', 'A. Konaka', 'P. de Perio', 'S. Chen', 'A. Minamino']",ARXIV,http://arxiv.org/pdf/1901.05281v1,2019-01-16T13:48:56Z,2019-01-16T13:48:56Z,"['10.48550/arXiv.1901.05281', '10.1103/PhysRevD.99.032005']","Neutral current (NC) interactions of atmospheric neutrinos on oxygen form one of the major backgrounds in the search for supernova relic neutrinos with water-based Cherenkov detectors. The NC channel is dominated by neutrino quasi-elastic (NCQE) scattering off nucleons inside $^{16}$O nuclei. In this paper we report the first measurement of NCQE cross section using atmospheric neutrinos at Super-Kamiokande (SK). The measurement used 2,778 live days of SK-IV data with a fiducial volume of 22.5 kiloton water. Within the visible energy window of 7.5-29.5 MeV, we observed $117$ events compared to the expected $71.9$ NCQE signal and $53.1$ background events. Weighted by the atmospheric neutrino spectrum from 160 MeV to 10 GeV, the flux averaged NCQE cross section is measured to be $(1.01\pm0.17(\text{stat.})^{+0.78}_{-0.30}(\text{sys.}))\times10^{-38}$ cm$^2$."
1901.05282,LHC analysis-specific datasets with Generative Adversarial Networks,"['Bobak Hashemi', 'Nick Amin', 'Kaustuv Datta', 'Dominick Olivito', 'Maurizio Pierini']",ARXIV,http://arxiv.org/pdf/1901.05282v1,2019-01-16T13:49:25Z,2019-01-16T13:49:25Z,['10.48550/arXiv.1901.05282'],"Using generative adversarial networks (GANs), we investigate the possibility of creating large amounts of analysis-specific simulated LHC events at limited computing cost. This kind of generative model is analysis specific in the sense that it directly generates the high-level features used in the last stage of a given physics analyses, learning the N-dimensional distribution of relevant features in the context of a specific analysis selection. We apply this idea to the generation of muon four-momenta in $Z \to \mu\mu$ events at the LHC. We highlight how use-case specific issues emerge when the distributions of the considered quantities exhibit particular features. We show how substantial performance improvements and convergence speed-up can be obtained by including regression terms in the loss function of the generator. We develop an objective criterion to assess the geenrator performance in a quantitative way. With further development, a generalization of this approach could substantially reduce the needed amount of centrally produced fully simulated events in large particle physics experiments."
1901.05283,Thermodynamics of a gauge-frustrated Kitaev spin liquid,"['T. Eschmann', 'P. A. Mishchenko', 'T. A. Bojesen', 'Y. Kato', 'M. Hermanns', 'Y. Motome', 'S. Trebst']",ARXIV,http://arxiv.org/pdf/1901.05283v1,2019-01-16T13:50:29Z,2019-01-16T13:50:29Z,"['10.48550/arXiv.1901.05283', '10.1103/PhysRevResearch.1.032011']","Two- and three-dimensional Kitaev magnets are prototypical frustrated quantum spin systems, in which the original spin degrees of freedom fractionalize into Majorana fermions and a $\mathbb{Z}_2$ gauge field -- a purely local phenomenon that reveals itself as a thermodynamic crossover at a temperature scale set by the strength of the bond-directional interactions. For conventional Kitaev magnets, the low-temperature thermodynamics reveals a second transition at which the $\mathbb{Z}_2$ gauge field orders and the system enters a spin liquid ground state. Here we discuss an explicit example that goes beyond this paradigmatic scenario -- the $\mathbb{Z}_2$ gauge field is found to be subject to geometric frustration, the thermal ordering transition is suppressed, and an extensive residual entropy arises. Deep in the quantum regime, at temperatures of the order of one per mil of the interaction strength, the degeneracy in the gauge sector is lifted by a subtle interplay between the gauge field and the Majorana fermions, resulting in the formation of a Majorana metal. We discuss the thermodynamic signatures of this physics obtained from large-scale, sign-free quantum Monte Carlo simulations."
1901.05284,A balanced energy consumption clustering algorithm for heterogeneous energy wireless sensor networks,"['Xiaofu Ma', 'Yu Fang', 'Xingzhen Bai']",ARXIV,http://arxiv.org/pdf/1901.05284v1,2018-12-04T06:59:09Z,2018-12-04T06:59:09Z,['10.48550/arXiv.1901.05284'],"In this paper, a balanced energy consumption clustering algorithm (BECC) is proposed. This new scheme is a cluster-based algorithm designed for heterogeneous energy wireless sensor networks. A polarized energy factor is introduced to adjust the probability with which each node may become a cluster head in the election of the new clustering scheme. Under the condition that the expected number of cluster heads in the network preserves the theoretical optimal number, BECC makes sure that nodes with higher residual energy will become cluster heads with higher probabilities while nodes with lower residual energy will not become cluster heads. Simulation results show that this new scheme provides longer lifetime than the classical clustering algorithms including LEACH and other improved algorithms in heterogeneous networks, and BECC also reaches larger amount of messages received at the sink."
1901.05285,Prototypes of Using Directional Antenna for Railroad Crossing Safety Applications,"['Xiaofu Ma', 'Sayantan Guha', 'Junsung Choi', 'Christopher R. Anderson', 'Randall Nealy', 'Jared Withers', 'Jeffrey H. Reed', 'Carl Dietrich']",ARXIV,http://arxiv.org/pdf/1901.05285v1,2018-12-04T06:54:54Z,2018-12-04T06:54:54Z,['10.48550/arXiv.1901.05285'],"In this demonstration proposal, we present a prototype of a rapidly deployable and cost-effective railroad crossing early warning system integrated with the railway system. Specifically, the proposed demonstration deal with the safety applications based on dedicated short range communications (DSRC) protocol and devices using our different antennas. We will demonstrate the feasibility and advantages of our proposed system, including the antenna design, system deployment, the over-the-air transmission, and the software applications that we developed for the end users."
1901.05286,Comment on High-Pressure Behavior of Hydrogen and Deuterium at Low Temperatures,"['Alexander F. Goncharov', 'Yu. A. Freiman']",ARXIV,http://arxiv.org/pdf/1901.05286v1,2019-01-16T14:00:09Z,2019-01-16T14:00:09Z,"['10.48550/arXiv.1901.05286', '10.1103/PhysRevLett.122.199601']","X.-D. Liu et al. [Phys. Rev. Lett. 119, 065301 (2017)] report on the existence of a new unique solid phase of D2, which makes the high-pressure low-temperature behavior distinct from H2. Here, based on the analysis of their Raman data and phase transition theory, we show that the presented data do not support this claim."
1901.05287,Assessing BERT's Syntactic Abilities,['Yoav Goldberg'],ARXIV,http://arxiv.org/pdf/1901.05287v1,2019-01-16T14:01:15Z,2019-01-16T14:01:15Z,['10.48550/arXiv.1901.05287'],"I assess the extent to which the recently introduced BERT model captures English syntactic phenomena, using (1) naturally-occurring subject-verb agreement stimuli; (2) ""coloreless green ideas"" subject-verb agreement stimuli, in which content words in natural sentences are randomly replaced with words sharing the same part-of-speech and inflection; and (3) manually crafted stimuli for subject-verb agreement and reflexive anaphora phenomena. The BERT model performs remarkably well on all cases."
1901.05288,Generalized Misner-Sharp energy in the generalized Rastall theory,"['H. Moradpour', 'M. Valipour']",ARXIV,http://arxiv.org/pdf/1901.05288v2,2019-01-10T08:34:15Z,2019-12-13T05:45:07Z,"['10.48550/arXiv.1901.05288', '10.1139/cjp-2019-0492']","Employing the unified first law of thermodynamics and the field equations of the generalized Rastall theory, we get the generalized Misner-Sharp mass of spacetimes for which $g_{tt}=-g^{rr}=-f(r)$. The obtained result differs from those of the Einstein and Rastall theories. Moreover, using the first law of thermodynamics, the obtained generalized Misner-Sharp mass and the field equations, the entropy of the static spherically symmetric horizons is also addressed in the framework of the generalized Rastall theory. In addition, by generalizing the study to the flat FRW universe, the apparent horizon entropy is also calculated. Considering the effects of applying the Newtonian limit to the field equations on the coupling coefficients of the generalized Rastall theory, our study indicates $i$) the obtained entropy-area relation is the same as that of the Rastall theory, and $ii$) the Bekenstein entropy is recovered when the generalized Rastall theory reduces to the Einstein theory. The validity of the second law of thermodynamics is also investigated in the flat FRW universe."
1901.05289,On the tension between Large Scale Structures and Cosmic Microwave Background,"['Marian Douspis', 'Laura Salvati', 'Nabila Aghanim']",ARXIV,http://arxiv.org/pdf/1901.05289v2,2019-01-16T14:01:23Z,2019-01-17T09:23:09Z,['10.48550/arXiv.1901.05289'],"Recent years have brought strong observational evidences for the standard LCDM cosmological model. Cosmic microwave background (CMB) anisotropy and large scale structure (LSS) probes do not favour any extensions of the standard model. Nevertheless, in this framework, the preferred cosmological parameters may differ from probe to probe, from experiment to experiment. This is the well known case of the tension between CMB and Sunyaev Zel'dovich (SZ) galaxy clusters (GC) from Planck. In 2013, the Planck team has shown that the preferred matter content ({\Omega}M) and density fluctuation power spectrum amplitude ({\sigma}8), the two main cosmological parameters probed by the galaxy cluster number count, are different in the CMB analyses and in the SZ cluster analyses at more than 2 sigmas (a result confirmed in subsequent analyses). We present the results of our new analysis using more recent measurements of the CMB, SZ clusters and SZ power spectrum of 2016 and show that the tension on ({\Omega}M,{\sigma}8) is mostly releaved. The lower value of the reionisation optical depth and thus of {\sigma}8 in the recent Planck studies is the main reason. We also show that basic extensions of the standard model (massive neutrinos or non-lambda dark energy) do not help improving the agreement between the probes. In order to fully reconcile SZ clusters with CMB best model, the mass of the galaxy clusters derived from hydrostatic equilibrium should be 40% lower than the true mass. While current numerical simulations and weak lensing measurements agree for a mass bias of 20%, investigations are still going on to explain such disagreement on the mass bias. We show that considering a mass bias evolving with redshift or mass does not help in eliminating the discrepancy."
1901.05290,A power series method for solving ordinary and partial differentials equations motivated by domain growth,['Robert Ross'],ARXIV,http://arxiv.org/pdf/1901.05290v1,2019-01-11T16:14:08Z,2019-01-11T16:14:08Z,['10.48550/arXiv.1901.05290'],"In this work we present a power series method for solving ordinary and partial differential equations. To demonstrate our method we solve a system of ordinary differential equations describing the movement of a random walker on a one-dimensional lattice, two nonlinear ordinary differential equations, a wave and diffusion equation (linear partial differential equations), and a nonlinear partial differential equation (quasilinear). The inclusion of boundary conditions and the general solutions to other equations of interest are included in the Supplementary material."
1901.05291,Time evolution of entropy associated with diffusivity fluctuations: Diffusing diffusivity approach,['Yuichi Itto'],ARXIV,http://arxiv.org/pdf/1901.05291v3,2019-01-16T14:04:28Z,2019-08-01T08:43:36Z,"['10.48550/arXiv.1901.05291', '10.1140/epjb/e2019-100054-9']","It has experimentally been found by Lampo et al. [Biophys. J. 112, 532 (2017)] that, for two different types of cell, the distribution of the diffusivities of RNA-protein particles over cytoplasm obeys an exponential law. Then, an interesting issue has been pointed out: this exponential distribution is the maximal entropy distribution. Here, time evolution of entropy associated with local fluctuations of the diffusivity is studied. The entropy rate under the diffusing diffusivity equation, which admits the exponential fluctuation as its stationary solution, is shown to be positive. The present result is expected to be useful for studying the dynamics of diffusivity fluctuations. Furthermore, the distribution of time being required for characteristic displacement of the RNA-protein particle is found to decay as a power law. A comment is also made on a formal analogy with the thermodynamic relation concerning temperature."
1901.05292,Design of APRS Modem Using IC TCM3105 and ATMega2560 Microcontroller,"['Rommy Hartono', 'Wahyudi Hasbi', 'Isma Choiriyah', 'Rakhmad Yatim']",ARXIV,http://arxiv.org/pdf/1901.05292v1,2019-01-10T07:28:27Z,2019-01-10T07:28:27Z,['10.48550/arXiv.1901.05292'],"APRS technology is still exists and still developing among amateur radio. However, in Indonesia there are still not many people who use and utilize APRS. The high price of APRS modem and difficulties of getting APRS modems is one of the factors affecting the public interest in APRS. In Indonesia, no one has developed APRS modem, so that our paper will be discuss about design and develop of APRS modem using cheap and easy components FSK modem IC TCM3105 and ATmega2560 as microcontroller. The implementation of APRS standard protocol on modem that has been made use C programming language on Arduino IDE and the schematic design and printed circuit board layout use Proteus 8. IC TCM3105 selection is based on the specification of eligible components of APRS device able to set the baud rate of 1200 bps with FSK modulation technique. The ATmega2560 microcontroller is chosen as the information signal encoding processor and calculate the CRC-16-X25 FCS (Frame Check Sequence) for the information packet according to the standard AX.25 UI Frame APRS protocol. AX.25 UI Frame APRS protocol consists of flag, destination address, source address, digipeater address, control field, protocol ID, information field and FCS. The result of this paper is APRS modem device that has been made can send the APRS information packet very well. This is proved by APRS packet that has been sent can be received and repeated by ground station of Pusteksat LAPAN also connected on APRS international network in aprs.fi. In addition, the information that has been sent from APRS modem can be decoded correctly by APRS software decoder such as Soundmodem, AFSK1200, dan AX.25-SCS."
1901.05293,An automated method to calculate the arrival time of shear waves for bender element tests,['Tarun Naskar'],ARXIV,http://arxiv.org/pdf/1901.05293v1,2018-12-28T13:26:55Z,2018-12-28T13:26:55Z,['10.48550/arXiv.1901.05293'],"Bender element is used to determine the shear modulus of the soil sample, and to accurately predict the shear modulus of any sample, it required to preciously locate the advent point of the shear wave component in the recorded output signal. All the existing methods enforces to identify those point manually. The lack of automation makes the process tedious, time consuming and prone to error. In addition, contamination from the P wave and the presence of noises makes this identification procedure dubious. It requires an expert judgment to overcome the above mentioned difficulties. In this paper, a new method is suggested based on Sliding Fourier Transform to resolves all these complications. The proposed method can be automated easily and almost requires no human inputs. The method found to be reliant against the presence of noise, P wave contamination and distortion of the signal. The proposed method found to be a superior replacement of existing methods."
1901.05294,Design of generalized fractional order gradient descent method,"['Yiheng Wei', 'Yu Kang', 'Weidi Yin', 'Yong Wang']",ARXIV,http://arxiv.org/pdf/1901.05294v2,2018-12-24T16:11:50Z,2020-02-16T22:45:07Z,"['10.48550/arXiv.1901.05294', '10.1016/j.jfranklin.2020.01.008']","This paper focuses on the convergence problem of the emerging fractional order gradient descent method, and proposes three solutions to overcome the problem. In fact, the general fractional gradient method cannot converge to the real extreme point of the target function, which critically hampers the application of this method. Because of the long memory characteristics of fractional derivative, fixed memory principle is a prior choice. Apart from the truncation of memory length, two new methods are developed to reach the convergence. The one is the truncation of the infinite series, and the other is the modification of the constant fractional order. Finally, six illustrative examples are performed to illustrate the effectiveness and practicability of proposed methods."
1901.05295,Black Hole singularity avoidance by the Higgs scalar field,['Luca Fabbri'],ARXIV,http://arxiv.org/pdf/1901.05295v2,2018-12-21T01:03:14Z,2019-02-19T09:56:02Z,"['10.48550/arXiv.1901.05295', '10.1140/epjc/s10052-018-6505-6']",Einstein gravitation is known to give rise to the formation of singularities at high densities unless the dominant energy condition is made invalid by the occurrence of new physics: we show that such a new physics can be the already present Higgs sector of the standard model of particle physics.
1901.05296,Stability estimates for phase retrieval from discrete Gabor measurements,"['Rima Alaifari', 'Matthias Wellershoff']",ARXIV,http://arxiv.org/pdf/1901.05296v4,2019-01-12T16:01:44Z,2021-01-06T13:11:46Z,"['10.48550/arXiv.1901.05296', '10.1007/s00041-020-09802-1']","Phase retrieval refers to the problem of recovering some signal (which is often modelled as an element of a Hilbert space) from phaseless measurements. It has been shown that in the deterministic setting phase retrieval from frame coefficients is always unstable in infinite-dimensional Hilbert spaces [7] and possibly severely ill-conditioned in finite-dimensional Hilbert spaces [7]. Recently, it has also been shown that phase retrieval from measurements induced by the Gabor transform with Gaussian window function is stable under a more relaxed semi-global phase recovery regime based on atoll functions [1]. In finite dimensions, we present first evidence that this semi-global reconstruction regime allows one to do phase retrieval from measurements of bandlimited signals induced by the discrete Gabor transform in such a way that the corresponding stability constant only scales like a low order polynomial in the space dimension. To this end, we utilise reconstruction formulae which have become common tools in recent years [6,12,18,20]."
1901.05297,Statistical description of the Universe formation,"['B. I. Lev', 'A. G. Zagorodny']",ARXIV,http://arxiv.org/pdf/1901.05297v1,2019-01-12T12:04:31Z,2019-01-12T12:04:31Z,['10.48550/arXiv.1901.05297'],"Statistical description of the Universe as non-equilibrium system has been proposed. Based on two fundamental principles, i.e., the law of increasing entropy and the principle of minimum energy of the system and try to answer the question of what the reasons of the Big Bang and the birth of the Universe were."
1901.05298,Effects of Anisotropy on the Sign-Changeable Interacting Tsallis Holographic Dark Energy,"['M. Abdollahi Zadeh', 'A. Sheykh', 'H. Moradpour', 'Kazuharu Bamba']",ARXIV,http://arxiv.org/pdf/1901.05298v1,2019-01-11T19:48:28Z,2019-01-11T19:48:28Z,"['10.48550/arXiv.1901.05298', '10.1142/S0217732320500534']","A spatially homogeneous and anisotropic Bianchi type I universe is considered while it is filled by pressureless dark matter (DM) and Tsallis holographic dark energy (DE) interacting with each other throughout a sign-changeable mutual interaction. Various infra-red (IR) cutoffs are studied, and it has been obtained that while the current universe can classically be stable for some cases, all models display classical instability by themselves at the future ($z\rightarrow-1$). Moreover, we find out that some models can cross the phantom line. In order to have a more comprehensive study, the statefinder diagnostic and the $\omega_D-{\omega}^{\prime}_{D}$ plane are also investigated showing that the model parameters significantly affect the evolution trajectories in the $r-s$ and $\omega_D-{\omega}^{\prime}_{D}$ planes."
1901.05299,Latest results on dark matter searches with H.E.S.S,"['Lucia Rinchiuso', 'H. E. S. S. Collaboration']",ARXIV,http://arxiv.org/pdf/1901.05299v2,2019-01-16T14:12:17Z,2019-01-17T07:05:39Z,"['10.48550/arXiv.1901.05299', '10.1051/epjconf/201920901023']","The nature of Dark Matter (DM) is one of the most debated questions of contemporary physics. Ground-based arrays of Cherenkov telescopes such as the High Energy Spectroscopic System (H.E.S.S.) search for DM signatures through the detection of Very-High-Energy (VHE, $E > 100$ GeV) gamma-rays. DM particles could self-annihilate in dense environments producing VHE $\gamma$-rays in the final states that could be eventually detected by H.E.S.S.. The H.E.S.S. observation strategy for DM search focuses towards the Galactic Centre (GC) region and nearby dwarf galaxy satellites of the Milky Way. The GC dataset provides the most stringent constraints on the DM annihilation cross section in the mass range 300 GeV - 70 TeV. Searches have been carried out towards classical and ultra-faint dwarf galaxies to test specific heavy DM models. The latest results towards the GC and dwarf galaxies are shown."
